ticket_id,booking_id,customer_id,category,severity,workflow,created_ts,resolved_ts,first_response_hours,resolution_hours,csat_score,escalated_flag
TCK127678,CNR2172824,CID9826925,Ride Safety Concern,High,auto_routing,2024-04-08 14:01:04.825304542,2024-04-10 03:39:28.528339174,6.444318191601645,37.63991750962049,3,True
TCK127679,CNR5776273,CID2245429,Service Availability Complaint,Low,legacy_manual,2024-05-04 20:54:48.761682765,2024-05-05 08:24:43.472748366,3.5849765789133863,11.498530851556005,4,False
TCK127680,CNR9000935,CID5449503,Refund Request,High,legacy_manual,2024-01-14 22:59:41.588394377,2024-01-15 20:15:26.016521445,5.623710068933272,21.26234114640782,3,False
TCK127681,CNR8568278,CID5550923,Refund Request,Medium,auto_routing,2024-05-21 22:52:27.715569476,2024-05-22 12:26:04.698500408,3.2456231545874945,13.560273036369747,4,False
TCK127682,CNR8914054,CID3961919,Refund Request,Medium,legacy_manual,2024-11-26 20:37:35.679868166,2024-11-28 04:39:15.772469318,6.793598186642727,32.027803500319955,2,False
TCK127683,CNR9888011,CID7164300,Service Availability Complaint,Medium,auto_routing,2024-05-30 21:31:10.582263407,2024-05-31 00:48:56.866781180,0.6937186835580906,3.2961901438256476,4,False
TCK127684,CNR2680325,CID7111401,Service Availability Complaint,Medium,auto_routing,2024-09-07 19:00:50.545653213,2024-09-08 04:42:51.989639248,1.8632425990062924,9.700401107232203,4,False
TCK127685,CNR1338900,CID7508663,Refund Request,High,legacy_manual,2024-07-09 11:18:22.404269888,2024-07-10 05:27:14.001287004,3.716344895193114,18.14766583808763,3,False
TCK127686,CNR9274429,CID5502096,Refund Request,Medium,auto_routing,2024-05-22 02:26:53.354410257,2024-05-22 14:25:01.653695224,3.3933836534381365,11.968972023601593,3,False
TCK127687,CNR8901797,CID7415563,Refund Request,High,legacy_manual,2024-12-01 12:06:35.050283322,2024-12-03 12:48:53.150334925,13.661597526414289,48.7050277921123,3,False
TCK127688,CNR6174744,CID8817557,Refund Request,Medium,legacy_manual,2024-12-09 21:24:25.643300525,2024-12-11 01:49:54.830402514,9.246284740620277,28.42477419499734,3,False
TCK127689,CNR8808810,CID7416426,Refund Request,Medium,auto_routing,2024-08-01 17:18:21.911314912,2024-08-02 21:13:16.573350980,9.414048423324996,27.915183898908055,3,False
TCK127690,CNR3397016,CID8613556,Refund Request,High,legacy_manual,2024-10-09 21:07:20.767885876,2024-10-10 11:50:44.556438366,3.1592346975236674,14.72327459791419,3,False
TCK127691,CNR5193162,CID5525955,Refund Request,Medium,auto_routing,2024-10-12 22:28:23.531992034,2024-10-13 13:42:39.456989552,3.610486355772468,15.237756943755054,4,False
TCK127692,CNR7133686,CID6764458,Service Availability Complaint,Low,auto_routing,2024-03-16 01:05:29.116614730,2024-03-16 12:27:43.408344436,3.9377015079773807,11.370636591584827,4,False
TCK127693,CNR4608349,CID2544445,Driver Complaint,Critical,legacy_manual,2024-10-03 22:10:31.842038029,2024-10-04 23:28:33.415931291,5.249008328433071,25.300437192573163,2,True
TCK127694,CNR8862667,CID2993442,Driver Complaint,Critical,auto_routing,2024-01-22 16:07:45.625782666,2024-01-23 11:05:26.737030258,3.498385863953677,18.961419790997784,2,False
TCK127695,CNR3880877,CID8617662,Refund Request,High,legacy_manual,2024-10-08 22:14:29.171046026,2024-10-09 05:59:38.427784896,2.0140487649058003,7.752571316353355,2,False
TCK127696,CNR1733985,CID3403163,Booking Issue,Low,auto_routing,2024-07-29 20:09:30.081569833,2024-07-30 01:16:09.065681915,1.4645990853176092,5.110828920022582,4,False
TCK127697,CNR5524315,CID7836567,Driver Complaint,Critical,legacy_manual,2024-12-30 00:02:30.747854266,2024-12-31 14:13:52.212532957,6.8799183781126665,38.18929574408085,2,True
TCK127698,CNR9415327,CID2631191,General Inquiry,Low,legacy_manual,2024-03-12 09:03:29.536323196,2024-03-12 18:09:20.801114474,2.658865548323623,9.097573553132737,4,False
TCK127699,CNR6462518,CID5693319,Service Availability Complaint,Low,legacy_manual,2024-08-29 18:36:16.249582303,2024-08-29 19:44:52.358653157,0.19098675962173448,1.1433636307926518,4,False
TCK127700,CNR8822796,CID5064948,Refund Request,Medium,auto_routing,2024-04-23 01:25:17.074828454,2024-04-23 17:23:58.047240809,4.568106930871288,15.97804789232135,4,False
TCK127701,CNR3321709,CID9388585,Refund Request,High,legacy_manual,2024-04-30 06:59:25.713661864,2024-05-01 01:25:27.540002260,4.176323745188878,18.433840650110053,3,False
TCK127702,CNR4099876,CID2584850,Refund Request,Medium,legacy_manual,2024-07-11 07:05:40.453487799,2024-07-11 11:42:44.105956752,0.7349664664826301,4.617681241376051,4,False
TCK127703,CNR5484498,CID3087656,Service Availability Complaint,Low,legacy_manual,2024-01-12 01:35:32.551498079,2024-01-12 05:40:52.649480651,0.8514933865250358,4.088916106270423,4,False
TCK127704,CNR8188539,CID8347965,Vehicle Issue,Medium,auto_routing,2024-07-25 22:34:57.313970224,2024-07-26 05:50:23.730515178,1.0966141400863068,7.257337929154462,4,False
TCK127705,CNR7810396,CID1735206,Refund Request,Medium,auto_routing,2024-03-04 18:49:09.620064068,2024-03-04 22:38:17.968779692,1.223029598000993,3.8189857543397365,4,False
TCK127706,CNR3356314,CID2604469,Vehicle Issue,Medium,legacy_manual,2024-02-07 05:05:14.743755766,2024-02-07 14:56:49.911689371,2.5484583725981325,9.859768870445908,4,False
TCK127707,CNR4634151,CID5470231,Ride Safety Concern,High,legacy_manual,2024-10-04 12:53:39.279024238,2024-10-04 22:45:58.976606582,1.9782849836324008,9.872138217318097,3,False
TCK127708,CNR3954499,CID4119476,Service Availability Complaint,Medium,legacy_manual,2024-09-28 10:36:22.622264473,2024-09-28 12:41:46.817002318,0.43367200574929116,2.090054093846113,3,False
TCK127709,CNR6659977,CID7060768,Ride Safety Concern,High,auto_routing,2024-10-12 20:13:07.881214081,2024-10-13 01:56:26.011026953,1.6965856842021776,5.72170272579805,4,False
TCK127710,CNR9100358,CID9509826,Refund Request,Medium,legacy_manual,2024-10-04 10:00:10.329270882,2024-10-04 11:19:37.816524741,0.3201176735758657,1.3243020149612632,4,False
TCK127711,CNR4896529,CID3818256,Driver Complaint,High,legacy_manual,2024-05-24 11:53:28.452704749,2024-05-24 18:05:16.267678801,1.896460610612897,6.196615270570197,3,True
TCK127712,CNR8053864,CID1667125,Driver Complaint,High,legacy_manual,2024-01-30 12:55:25.415294776,2024-01-31 06:02:43.175971716,4.6557188154293305,17.121600188039213,3,True
TCK127713,CNR4105280,CID6887044,Service Availability Complaint,Low,legacy_manual,2024-04-04 19:50:31.604300639,2024-04-05 07:51:38.184003144,2.6145062966795622,12.01849436180667,3,False
TCK127714,CNR5959488,CID9998609,Booking Issue,Low,legacy_manual,2024-01-24 03:46:02.840513379,2024-01-24 05:30:09.163205884,0.3281485777891044,1.7350896368065578,4,False
TCK127715,CNR2664209,CID2694093,Refund Request,Medium,legacy_manual,2024-09-26 15:50:50.823692929,2024-09-27 09:20:07.480215980,3.7034802851731463,17.48796014529216,4,False
TCK127716,CNR2532862,CID2066714,Refund Request,Medium,legacy_manual,2024-08-23 01:01:29.980375539,2024-08-23 20:02:35.816385749,5.191313913346313,19.018287780613914,3,False
TCK127717,CNR8256736,CID3607512,Refund Request,Medium,legacy_manual,2024-08-01 16:21:41.837932786,2024-08-02 04:36:23.478924049,2.6916259495459585,12.24490027535084,3,False
TCK127718,CNR7000396,CID9132277,Driver Complaint,High,legacy_manual,2024-03-18 22:12:05.269053277,2024-03-20 15:15:44.926789151,11.960392969287676,41.061016037743,2,False
TCK127719,CNR6479742,CID9413853,Driver Complaint,High,auto_routing,2024-08-05 10:15:38.341536046,2024-08-05 16:38:23.681984216,1.1462647610725856,6.379261235602664,4,True
TCK127720,CNR1480142,CID2997100,Driver Complaint,High,auto_routing,2024-02-27 19:00:16.100879673,2024-02-29 23:46:49.152611149,18.30225124221281,52.77584770318824,3,True
TCK127721,CNR6640703,CID9947796,Service Availability Complaint,Medium,legacy_manual,2024-02-03 20:50:13.139550568,2024-02-04 08:49:42.688534426,3.4269950418829014,11.991541384404579,3,False
TCK127722,CNR9888609,CID5700754,Refund Request,Medium,auto_routing,2024-07-06 03:23:15.725454045,2024-07-06 10:38:21.332494732,1.1568498891034225,7.251557511302267,4,False
TCK127723,CNR7646894,CID3084954,Driver Complaint,Critical,auto_routing,2024-06-29 22:44:53.587803201,2024-07-04 20:36:29.532632182,32.447859474939996,117.85998467471732,2,False
TCK127724,CNR4131613,CID2926649,Booking Issue,Low,legacy_manual,2024-12-06 14:26:36.835815546,2024-12-06 22:54:15.882176467,1.703837715581231,8.460846211366698,4,False
TCK127725,CNR9799972,CID6135841,Refund Request,Medium,auto_routing,2024-06-18 21:54:11.518677608,2024-06-20 01:06:29.860222442,6.959680866338826,27.205094873564864,3,False
TCK127726,CNR7512628,CID3646508,Vehicle Issue,Medium,auto_routing,2024-03-31 10:59:08.020137327,2024-04-02 01:49:18.271993488,10.812741936773445,38.8361810711556,3,False
TCK127727,CNR2173940,CID9915644,Refund Request,Medium,auto_routing,2024-07-04 13:36:29.035268418,2024-07-04 20:17:01.202123433,1.0227972761675592,6.675601904170561,3,False
TCK127728,CNR8149801,CID8084437,Booking Issue,Low,auto_routing,2024-10-11 20:56:13.649456136,2024-10-11 23:35:55.768356447,0.7017492946174739,2.661699694531264,5,False
TCK127729,CNR8411272,CID7605166,Driver Complaint,High,legacy_manual,2024-05-17 16:25:49.258315273,2024-05-18 02:51:42.785216097,1.8029295980770144,10.431535250228933,3,False
TCK127730,CNR8346155,CID3294961,Vehicle Issue,Medium,auto_routing,2024-06-01 10:52:49.890346545,2024-06-01 12:10:49.054707870,0.43103315089189026,1.299767878145867,4,False
TCK127731,CNR9936755,CID3963005,Refund Request,Medium,legacy_manual,2024-04-13 23:56:49.213601777,2024-04-14 17:37:50.046903963,3.7583114784526512,17.68356480616299,4,False
TCK127732,CNR1392670,CID8925732,Booking Issue,Low,auto_routing,2024-09-01 02:29:29.001853436,2024-09-01 05:53:24.279150448,0.5119985993645858,3.398688138058555,5,False
TCK127733,CNR3858216,CID1853841,Refund Request,Medium,legacy_manual,2024-04-22 17:52:02.309666013,2024-04-23 16:14:23.678215645,6.172912540270827,22.37260237489829,3,False
TCK127734,CNR4315348,CID2981694,Refund Request,Medium,legacy_manual,2024-09-29 18:01:22.888050028,2024-09-30 06:27:46.682509925,1.8812183410290966,12.439942905527397,4,False
TCK127735,CNR3779245,CID5792222,Booking Issue,Low,legacy_manual,2024-12-01 12:14:15.408939824,2024-12-01 23:04:12.715573593,2.6676913128024133,10.832585176047498,4,False
TCK127736,CNR2864557,CID6947505,Booking Issue,Medium,auto_routing,2024-02-05 00:27:21.211315076,2024-02-05 07:31:21.836626181,1.3821535952673643,7.066840364196471,4,False
TCK127737,CNR3869004,CID8820166,Driver Complaint,High,legacy_manual,2024-03-14 18:12:55.796974666,2024-03-16 17:16:36.160123499,14.800077771011571,47.06121198578657,2,True
TCK127738,CNR5628941,CID2823942,Service Availability Complaint,Medium,legacy_manual,2024-11-17 19:45:39.531142698,2024-11-18 02:10:56.941663348,1.4817212294699798,6.421502922403022,4,False
TCK127739,CNR7911447,CID7805085,Driver Complaint,High,auto_routing,2024-08-16 15:00:23.953704802,2024-08-17 17:14:57.397719316,6.70919454483412,26.242623337364524,2,False
TCK127740,CNR7024013,CID9048387,Booking Issue,Low,legacy_manual,2024-05-31 22:42:44.271423844,2024-06-01 01:30:52.275553892,0.7422069394056076,2.8022233694579657,4,False
TCK127741,CNR3374831,CID9860310,Refund Request,Medium,auto_routing,2024-12-14 13:15:48.728019257,2024-12-14 22:48:01.945252334,2.0791426227250502,9.537004786966133,4,False
TCK127742,CNR4644287,CID1987548,Driver Complaint,Critical,legacy_manual,2024-04-18 07:55:55.174343092,2024-04-21 19:42:24.841257476,24.993198856273022,83.77490747621783,2,False
TCK127743,CNR9374040,CID1778277,Driver Complaint,Critical,auto_routing,2024-11-05 16:21:19.430594010,2024-11-05 20:27:20.516230494,1.1737728549365065,4.10030156568972,3,False
TCK127744,CNR2130266,CID7589824,Refund Request,Medium,auto_routing,2024-07-16 18:41:45.417962446,2024-07-17 03:14:53.703394457,2.5227766354356413,8.552301508891627,4,False
TCK127745,CNR2858610,CID2588696,Refund Request,Medium,legacy_manual,2024-06-27 15:46:39.871243661,2024-06-27 22:47:25.653257563,1.5193214078038508,7.012717226084499,4,False
TCK127746,CNR3820855,CID9438805,Refund Request,High,auto_routing,2024-02-18 12:18:03.525315651,2024-02-19 00:06:37.000808728,2.825621677146785,11.809298748076698,3,False
TCK127747,CNR9939087,CID5528556,Driver Complaint,High,legacy_manual,2024-06-08 07:04:31.103293890,2024-06-08 14:32:48.112949781,1.397913192628356,7.471391571080857,4,False
TCK127748,CNR1831894,CID6964959,Refund Request,Medium,legacy_manual,2024-05-14 05:23:07.204823539,2024-05-14 18:32:23.744906294,2.77100782434423,13.15459446743239,3,False
TCK127749,CNR7551172,CID3341501,General Inquiry,Low,legacy_manual,2024-04-10 19:43:24.241288195,2024-04-11 02:17:40.311873894,1.4172403109739367,6.57113071825048,4,False
TCK127750,CNR7544428,CID6420385,Refund Request,High,legacy_manual,2024-06-05 18:35:15.092219707,2024-06-06 16:18:57.170737113,5.100471605608295,21.728355143724276,2,False
TCK127751,CNR8718646,CID1235560,Driver Complaint,High,legacy_manual,2024-06-08 20:23:49.910091237,2024-06-09 09:46:23.216504541,3.216420124249213,13.375918448139526,3,False
TCK127752,CNR9926332,CID7752765,Driver Complaint,High,legacy_manual,2024-09-15 20:41:15.858729790,2024-09-18 01:50:45.280253276,10.34146485725911,53.158172645413174,3,True
TCK127753,CNR1792333,CID5065431,Vehicle Issue,Medium,auto_routing,2024-01-29 13:20:21.037513116,2024-01-30 04:24:12.176917911,2.8033046318534596,15.064205390221465,3,False
TCK127754,CNR8678518,CID1547330,Booking Issue,Low,legacy_manual,2024-12-28 21:13:11.336574987,2024-12-28 23:46:44.825976459,0.5875271070723516,2.5593026115199917,3,False
TCK127755,CNR3486504,CID5918040,Refund Request,Medium,auto_routing,2024-11-22 13:47:54.757961666,2024-11-22 18:09:43.786805373,0.9261298982386249,4.363619123252188,3,False
TCK127756,CNR8496379,CID6598943,General Inquiry,Low,legacy_manual,2024-05-27 20:19:56.652180432,2024-05-28 09:13:53.919399098,3.233748822780131,12.89924089407422,4,False
TCK127757,CNR2961849,CID7503956,Refund Request,Medium,auto_routing,2024-04-07 00:46:25.919342408,2024-04-07 10:05:27.079092770,1.8239138505616794,9.31698881954488,4,False
TCK127758,CNR2113976,CID5883322,Refund Request,Medium,auto_routing,2024-09-17 15:19:39.472113308,2024-09-18 20:06:41.870362170,6.343420786650753,28.783999513572873,4,False
TCK127759,CNR5769003,CID4026480,Ride Safety Concern,High,auto_routing,2024-10-07 12:15:15.528421091,2024-10-09 14:55:35.361065600,7.695253585931206,50.67217573458588,2,False
TCK127760,CNR7068961,CID1527413,Ride Safety Concern,High,legacy_manual,2024-02-24 10:19:06.083549663,2024-02-24 22:34:52.061886271,3.090403883051803,12.262771760169231,4,False
TCK127761,CNR5379307,CID3679955,Refund Request,Medium,auto_routing,2024-12-10 19:29:13.163654847,2024-12-11 03:00:59.989087836,2.0488393999996286,7.529673731386347,4,False
TCK127762,CNR1923433,CID8904886,Refund Request,Medium,auto_routing,2024-10-02 22:07:13.747403438,2024-10-03 03:38:04.289043461,1.8664048452794757,5.514039344450821,4,False
TCK127763,CNR6655908,CID5493687,Refund Request,High,auto_routing,2024-03-15 12:50:00.169086126,2024-03-16 16:06:48.397928150,4.733025200590807,27.280063567228964,3,False
TCK127764,CNR7499036,CID5494689,Refund Request,High,legacy_manual,2024-02-05 14:33:59.902005765,2024-02-06 09:37:09.736722018,3.6098635699706825,19.05273186562595,3,False
TCK127765,CNR6613625,CID5821192,Driver Complaint,High,legacy_manual,2024-12-24 11:16:20.615067656,2024-12-24 15:44:50.173819310,0.9894043149712188,4.474877431015144,3,False
TCK127766,CNR7639673,CID5351645,Refund Request,High,legacy_manual,2024-01-05 23:14:56.751621544,2024-01-06 08:55:07.578797729,3.189610537634463,9.66967421560699,3,False
TCK127767,CNR4527377,CID9992374,General Inquiry,Low,legacy_manual,2024-06-29 15:51:25.969301769,2024-06-29 20:00:10.045526331,1.2677774809758942,4.1455767290448975,5,False
TCK127768,CNR4542511,CID6082260,Refund Request,High,auto_routing,2024-09-20 10:03:56.737367878,2024-09-21 05:17:23.282187227,5.284447728543803,19.224040227596728,3,False
TCK127769,CNR5333109,CID6979294,Driver Complaint,High,legacy_manual,2024-01-13 14:32:21.441764704,2024-01-13 22:24:12.576502758,1.6577583627388481,7.864204093904466,4,False
TCK127770,CNR4376262,CID1568922,Driver Complaint,Critical,auto_routing,2024-10-18 16:42:02.191612667,2024-10-19 17:07:20.991994519,8.155191404041439,24.421888994959236,2,True
TCK127771,CNR7123485,CID6399863,Refund Request,Medium,legacy_manual,2024-06-20 20:59:50.012143306,2024-06-21 02:09:52.838707765,1.0262724614758463,5.167451823461076,3,False
TCK127772,CNR3686019,CID1355064,Service Availability Complaint,Low,legacy_manual,2024-07-03 01:10:05.385684374,2024-07-03 06:04:42.539942974,1.3567812315405294,4.910320627389283,5,False
TCK127773,CNR5970891,CID4277738,Refund Request,Medium,auto_routing,2024-12-09 08:24:03.228142302,2024-12-09 15:11:27.230889865,1.3870387920261056,6.790000763212312,4,False
TCK127774,CNR7230020,CID4660506,Driver Complaint,High,legacy_manual,2024-06-27 00:03:53.598018190,2024-06-28 19:20:20.910310714,11.46323390061051,43.2742534145896,2,True
TCK127775,CNR3766140,CID9089625,Driver Complaint,Critical,auto_routing,2024-06-05 22:49:15.840397051,2024-06-06 16:10:44.178521792,3.5467243881180255,17.35787170131659,2,True
TCK127776,CNR1339326,CID3829465,Driver Complaint,High,legacy_manual,2024-08-23 23:00:57.034074214,2024-08-24 07:06:14.732871504,2.2786977992087465,8.088249665913535,3,False
TCK127777,CNR9035838,CID3151335,Driver Complaint,High,legacy_manual,2024-01-30 11:25:58.062056688,2024-01-31 02:58:21.788621766,5.053742200390851,15.539924045855324,3,True
TCK127778,CNR2484563,CID5560860,Booking Issue,Medium,auto_routing,2024-10-27 15:11:59.564023614,2024-10-27 19:51:15.960241347,1.222604628226223,4.654554504926271,4,False
TCK127779,CNR5933421,CID8959276,Refund Request,Medium,auto_routing,2024-03-17 20:54:24.577403496,2024-03-18 14:06:25.508188323,5.520455544708956,17.20025855134097,4,False
TCK127780,CNR1919503,CID3156204,Refund Request,Medium,auto_routing,2024-03-17 23:52:06.948990711,2024-03-18 07:08:37.055569549,1.12279605749457,7.27502960523267,4,False
TCK127781,CNR2086437,CID4168977,Refund Request,Medium,auto_routing,2024-12-22 20:17:43.047403200,2024-12-22 22:36:37.704068454,0.7131369338364851,2.3151824070153153,4,False
TCK127782,CNR1498480,CID3093727,Ride Safety Concern,High,auto_routing,2024-06-23 18:16:10.182479992,2024-06-25 07:24:30.339724010,7.520609224480379,37.138932567782525,3,True
TCK127783,CNR7881022,CID1643774,Refund Request,Medium,auto_routing,2024-12-29 15:27:58.088501109,2024-12-30 06:33:38.917506630,4.958166343228904,15.094674723756292,4,False
TCK127784,CNR8211732,CID8872621,Service Availability Complaint,Low,auto_routing,2024-10-22 15:40:18.315797156,2024-10-22 19:48:12.672390362,0.6900730285576637,4.131765720334833,4,False
TCK127785,CNR1935499,CID1601461,Refund Request,Medium,auto_routing,2024-07-12 01:31:54.991214226,2024-07-13 06:16:36.051335406,6.331399912582795,28.744738922549637,4,False
TCK127786,CNR2830139,CID3196477,Driver Complaint,High,legacy_manual,2024-10-07 12:36:19.472602788,2024-10-08 03:26:14.271208008,4.602167524028958,14.831888501449846,3,True
TCK127787,CNR4931457,CID1724867,Service Availability Complaint,Medium,auto_routing,2024-09-09 03:18:14.430042064,2024-09-09 21:36:54.147647051,4.5903553869683345,18.311032668051553,3,False
TCK127788,CNR8550336,CID1388922,Vehicle Issue,Medium,legacy_manual,2024-03-09 13:04:42.760767927,2024-03-10 06:52:37.238869115,4.127976581923178,17.798466139219105,3,False
TCK127789,CNR7887894,CID7338631,Driver Complaint,High,auto_routing,2024-06-01 21:55:36.350100937,2024-06-02 09:36:25.564080765,3.3870078334463316,11.680337216619169,4,False
TCK127790,CNR4482087,CID4488965,Refund Request,High,auto_routing,2024-01-12 23:03:01.977858502,2024-01-13 16:42:59.648352082,3.7903305443953954,17.66601958155042,4,False
TCK127791,CNR1076731,CID1708621,General Inquiry,Medium,auto_routing,2024-11-03 11:02:24.982907782,2024-11-03 17:39:19.135969892,1.668593679452401,6.615042517253101,4,False
TCK127792,CNR1727786,CID2790166,Vehicle Issue,Medium,legacy_manual,2024-05-07 22:16:45.817549714,2024-05-08 12:02:12.224982611,4.14021672945793,13.757335398027259,5,True
TCK127793,CNR3398366,CID5935722,Refund Request,Medium,legacy_manual,2024-08-22 23:36:41.641342253,2024-08-23 13:27:35.636713515,2.5322706246643736,13.848332047573471,3,False
TCK127794,CNR9754263,CID4079749,Driver Complaint,Critical,auto_routing,2024-07-26 22:12:13.651523594,2024-07-27 20:20:43.146770410,6.711465177497629,22.14152645744883,2,True
TCK127795,CNR6370725,CID4017498,Service Availability Complaint,Low,legacy_manual,2024-05-08 15:26:40.688752277,2024-05-08 19:21:52.534363825,1.0446834806364693,3.9199571143191583,4,False
TCK127796,CNR6717795,CID7627580,Refund Request,Medium,auto_routing,2024-06-14 15:21:14.700320779,2024-06-15 02:06:18.566082175,3.2739833116787067,10.751073822609763,4,False
TCK127797,CNR5502597,CID6127968,Driver Complaint,High,legacy_manual,2024-04-22 01:37:50.682443221,2024-04-22 21:12:18.860332600,3.2964336012126036,19.57449385816064,2,False
TCK127798,CNR1662082,CID1384442,Service Availability Complaint,Medium,auto_routing,2024-06-26 18:43:28.566627898,2024-06-27 13:56:00.437212146,5.761871582754942,19.20885294006885,3,False
TCK127799,CNR4517535,CID8839620,Vehicle Issue,Medium,legacy_manual,2024-04-21 21:08:21.116920428,2024-04-23 16:20:46.597114083,9.477028102369934,43.20707783157057,4,True
TCK127800,CNR7606690,CID8239589,Refund Request,Medium,legacy_manual,2024-10-03 13:55:22.786107589,2024-10-04 06:34:57.209497859,3.1836951104421085,16.659562052853186,4,False
TCK127801,CNR8603847,CID1600350,Driver Complaint,High,legacy_manual,2024-12-04 23:12:03.340697151,2024-12-07 01:58:24.510429079,16.17173505049966,50.77254714775817,2,True
TCK127802,CNR4190540,CID2052674,Service Availability Complaint,Low,legacy_manual,2024-09-08 01:20:22.518487267,2024-09-08 07:28:12.379513585,2.0104681051684223,6.1305169517553715,5,False
TCK127803,CNR5851304,CID7673308,Driver Complaint,High,auto_routing,2024-10-26 00:54:27.775858580,2024-10-26 18:49:19.270357598,5.989987605089815,17.914304027504755,3,False
TCK127804,CNR4770240,CID3295052,Refund Request,Medium,legacy_manual,2024-12-11 17:36:01.690266754,2024-12-12 12:33:02.845203889,3.7728694309730697,18.950320815871464,4,False
TCK127805,CNR4277660,CID1762819,Service Availability Complaint,Low,legacy_manual,2024-02-20 00:27:17.696097774,2024-02-20 06:03:24.000316135,1.4257646682917136,5.601751171766748,5,False
TCK127806,CNR6608650,CID1949919,Refund Request,Medium,auto_routing,2024-08-09 08:35:19.765752775,2024-08-09 18:10:54.341366351,1.7924946073797403,9.592937670437701,4,False
TCK127807,CNR9333963,CID2064765,Driver Complaint,High,auto_routing,2024-08-16 18:53:46.212258120,2024-08-17 09:08:17.523760347,4.27290623285795,14.24203097284098,4,False
TCK127808,CNR4301251,CID3102510,Vehicle Issue,Medium,auto_routing,2024-09-28 03:05:31.876023690,2024-09-28 13:04:47.625918352,2.3759841327832443,9.9877083040726,4,False
TCK127809,CNR7552345,CID2491145,Refund Request,Medium,legacy_manual,2024-03-20 17:50:08.996662715,2024-03-21 04:50:29.661658881,3.24652496165347,11.005740276712872,4,False
TCK127810,CNR3805142,CID4942317,Driver Complaint,Critical,auto_routing,2024-08-25 17:30:02.289550932,2024-08-26 11:35:17.878378790,4.421472192067477,18.087663563294136,3,False
TCK127811,CNR8118494,CID3405330,Vehicle Issue,Medium,auto_routing,2024-09-08 02:23:58.913099094,2024-09-08 06:49:32.150350864,0.7694061510489446,4.425899236603208,4,False
TCK127812,CNR4334635,CID9670959,Driver Complaint,Critical,auto_routing,2024-03-23 19:35:33.413187414,2024-03-24 18:35:29.703613324,7.363221832118576,22.99896956275279,2,True
TCK127813,CNR7611463,CID5700311,Service Availability Complaint,Low,auto_routing,2024-12-29 18:42:16.416039401,2024-12-29 19:42:40.694452710,0.2533850326201204,1.0067440036973163,4,False
TCK127814,CNR4749750,CID6565700,Refund Request,Medium,legacy_manual,2024-11-16 20:54:09.181939579,2024-11-17 18:47:33.894875867,4.834302740267808,21.890198037857804,3,False
TCK127815,CNR5202582,CID8068294,Refund Request,High,auto_routing,2024-02-02 17:42:16.634954180,2024-02-03 12:59:18.037556453,5.864719101963224,19.28372294507629,3,False
TCK127816,CNR3078929,CID9823270,Refund Request,High,auto_routing,2024-12-24 08:19:18.767473892,2024-12-24 14:38:53.989075676,1.5744826461244033,6.3264504449397245,3,False
TCK127817,CNR8611911,CID5039185,Service Availability Complaint,Low,auto_routing,2024-02-03 22:53:10.013293994,2024-02-04 02:04:24.927458175,0.7703679943924836,3.1874761567172034,4,False
TCK127818,CNR1374369,CID1250543,Driver Complaint,High,auto_routing,2024-09-02 22:51:18.786866604,2024-09-04 04:27:20.119151205,7.938755240130244,29.60037007905631,3,False
TCK127819,CNR7378002,CID4304490,Refund Request,High,auto_routing,2024-05-10 19:54:49.555814854,2024-05-13 22:18:03.674630110,14.803923245214362,74.38725522645983,2,False
TCK127820,CNR5601943,CID5450179,Driver Complaint,Critical,auto_routing,2024-04-27 06:04:23.532830268,2024-04-28 22:40:47.188267688,11.200917830492097,40.60657095483909,3,False
TCK127821,CNR5529432,CID7980678,General Inquiry,Low,legacy_manual,2024-04-04 00:29:57.497879139,2024-04-04 03:21:12.315596549,0.5717234331089471,2.8541160326143746,4,False
TCK127822,CNR8952360,CID3043265,Refund Request,Medium,auto_routing,2024-11-27 20:43:40.448252219,2024-11-28 12:07:00.272524821,3.8364402280426853,15.388840075723017,3,False
TCK127823,CNR9666451,CID4370929,Driver Complaint,High,legacy_manual,2024-04-11 17:25:14.090911359,2024-04-14 10:01:42.911485679,19.404204722578232,64.60800571508905,2,True
TCK127824,CNR8152874,CID3016781,Vehicle Issue,High,legacy_manual,2024-08-07 21:21:50.353691644,2024-08-09 21:57:05.789962039,13.118645130714338,48.58762118622109,2,False
TCK127825,CNR4783992,CID4648065,Service Availability Complaint,Low,auto_routing,2024-10-21 20:44:14.626523296,2024-10-22 10:46:30.844993904,2.7575328391113163,14.037838464057558,4,False
TCK127826,CNR9474602,CID3444464,Ride Safety Concern,High,legacy_manual,2024-06-23 09:05:40.430070344,2024-06-25 01:28:08.656387496,8.328369099558742,40.37450731031974,2,False
TCK127827,CNR2197222,CID5233881,Driver Complaint,Critical,auto_routing,2024-06-18 02:36:45.190278382,2024-06-18 23:00:19.077397279,5.384468705644903,20.39274642191617,3,False
TCK127828,CNR5290432,CID4153534,Driver Complaint,High,auto_routing,2024-10-02 01:11:01.577145507,2024-10-02 14:30:10.633454343,2.4022600702042434,13.319182308009625,4,False
TCK127829,CNR6866121,CID7667053,Vehicle Issue,High,legacy_manual,2024-08-22 09:44:39.227793184,2024-08-22 21:40:42.320181842,2.6759390069724236,11.934192330182865,3,False
TCK127830,CNR9438343,CID6700436,Driver Complaint,High,auto_routing,2024-02-12 19:52:05.662479054,2024-02-12 22:45:03.812476050,0.7977113757892462,2.8828194436100043,4,True
